tconst,name,genre,film year,rating,nconst,Primary Actor Relative Ratings,Primary Actor Relative Ratings - Mean,Primary Actor Relative Ratings - Std Dev
tt0480892,Filmmakers vs. Tycoons,"['Biography', 'Documentary']",2005,7.2,['nm0000095'],[0.4596643899800946],0.4596643899800946,0.0
tt0482595,The Secret World of 'Antz',"['Animation', 'Documentary', 'Family']",1998,5.6,['nm0000095'],[-0.7387733797126932],-0.7387733797126932,0.0
tt0486090,Filmmakers in Action,"['Biography', 'Documentary']",2005,7.1,['nm0000095'],[0.3805783442467154],0.3805783442467154,0.0
tt0492583,The Comedians' Comedian,['Documentary'],2005,6.4,['nm0000095'],[-0.1730239758869354],-0.1730239758869354,0.0
tt0494595,Dusty,"['Music', 'Talk-Show']",1966,7.2,['nm0000095'],[0.8326100356386168],0.8326100356386168,0.0
tt0541451,Episode #1.11,['Documentary'],2005,8.8,['nm0000095'],[1.7250411217141557],1.7250411217141557,0.0
tt0545976,Episode dated 30 November 2005,['News'],2005,3.6,['nm0000095'],[-2.387433256421541],-2.387433256421541,0.0
tt0556374,Episode #3.11,"['Comedy', 'Music']",1967,6.5,['nm0000095'],[0.2694450066419264],0.2694450066419264,0.0
tt0572345,Episode dated 11 October 2003,['News'],2003,5.2,['nm0000095'],[-1.1029311069614025],-1.1029311069614025,0.0
tt0579327,Episode dated 4 January 2006,['Talk-Show'],2006,7.8,['nm0000095'],[0.9246179555173282],0.9246179555173282,0.0
tt0608218,Episode #1.1,"['Comedy', 'Family', 'Music']",1965,7.2,['nm0000095'],[0.8421727445016562],0.8421727445016562,0.0
tt0609813,Episode dated 2 March 1964,"['Family', 'Game-Show']",1964,6.0,['nm0000095'],[-0.0972970954358503],-0.0972970954358503,0.0
tt0609828,Episode dated 27 February 1967,"['Family', 'Game-Show']",1967,6.2,['nm0000095'],[0.0321868694417902],0.0321868694417902,0.0
tt0611358,The Simpsons,['Talk-Show'],2003,8.6,['nm0000095'],[1.585994447973475],1.585994447973475,0.0
tt0622100,Woody Allen Looks at 1967,['Music'],1967,6.9,['nm0000095'],[0.5857891895754418],0.5857891895754418,0.0
tt0671775,Nancy Sinatra vs. Woody Allen,['Game-Show'],1965,5.4,['nm0000095'],[-0.5813760786991615],-0.5813760786991615,0.0
tt0700449,Episode dated 30 May 2004,['Drama'],2004,4.8,['nm0000095'],[-1.4288379987579574],-1.4288379987579574,0.0
tt0724742,"The Dave Clark Five, Woody Allen, Bert Lahr, Jerry Vale, Virginia O'Brien, Lou Jacobi, Arlene Golonka, The Barry Sisters, Gali Gali","['Comedy', 'Family', 'Music']",1965,5.3,['nm0000095'],[-0.6604621244325407],-0.6604621244325407,0.0
tt0724779,"From Hollywood with guests Petula Clark, Diana Ross & The Supremes, Woody Allen, Wayne Newton, Kate Smith, The Step Brothers, Lilly Yokoi, Topo Gigio","['Comedy', 'Family', 'Music']",1965,5.5,['nm0000095'],[-0.502290032965783],-0.502290032965783,0.0
tt0724837,Episode #20.22,"['Comedy', 'Family', 'Music']",1967,5.3,['nm0000095'],[-0.679587542158619],-0.679587542158619,0.0
tt0724852,"The Turtles, Woody Allen, Leslie Uggams, Stiller & Meara, Enzo Stuarti, Aliza Kashi","['Comedy', 'Family', 'Music']",1967,6.9,['nm0000095'],[0.5857891895754418],0.5857891895754418,0.0
tt0724965,"Lee Marvin, Woody Allen, Oliver, Shirley Bassey, Jo Anne Worley, The Alcettys, Topo Gigio","['Comedy', 'Family', 'Music']",1969,4.7,['nm0000095'],[-1.1732292342849695],-1.1732292342849695,0.0
tt0726409,Episode dated 23 May 1969,"['Comedy', 'Talk-Show']",1969,6.5,['nm0000095'],[0.2503195889158481],0.2503195889158481,0.0
tt0726415,Episode dated 15 September 1969,"['Comedy', 'Talk-Show']",1969,6.4,['nm0000095'],[0.1712335431824696],0.1712335431824696,0.0
tt0726423,Episode dated 31 December 1969,"['Comedy', 'Talk-Show']",1969,6.9,['nm0000095'],[0.5666637718493635],0.5666637718493635,0.0
tt0727017,Episode dated 24 May 1972,"['Comedy', 'Talk-Show']",1972,6.7,['nm0000095'],[0.3798035537934887],0.3798035537934887,0.0
tt0746858,"Seiji Ozawa & Peter, Paul and Mary","['Family', 'Game-Show']",1963,5.5,['nm0000095'],[-0.4831646152397054],-0.4831646152397054,0.0
tt0746881,Pearl Bailey (2),"['Family', 'Game-Show']",1964,6.1,['nm0000095'],[-0.0182110497024718],-0.0182110497024718,0.0
tt0746889,Debbie Reynolds (3),"['Family', 'Game-Show']",1964,6.1,['nm0000095'],[-0.0182110497024718],-0.0182110497024718,0.0
tt0746969,Woody Allen,"['Family', 'Game-Show']",1965,5.9,['nm0000095'],[-0.1859458500322676],-0.1859458500322676,0.0
tt0746996,Woody Allen (2),"['Family', 'Game-Show']",1966,5.8,['nm0000095'],[-0.2745946046286863],-0.2745946046286863,0.0
tt0747017,Leontyne Price & Peter Ustinov,"['Family', 'Game-Show']",1966,6.7,['nm0000095'],[0.4371798069717229],0.4371798069717229,0.0
tt0747030,Jane Fonda (2),"['Family', 'Game-Show']",1967,6.3,['nm0000095'],[0.1112729151751687],0.1112729151751687,0.0
tt0747037,Marty Allen and Steve Rossi (3),"['Family', 'Game-Show']",1967,6.2,['nm0000095'],[0.0321868694417902],0.0321868694417902,0.0
tt0747055,Woody Allen (3),"['Family', 'Game-Show']",1967,6.9,['nm0000095'],[0.5857891895754418],0.5857891895754418,0.0
tt0763314,Je t'aime... moi non plus: Artistes et critiques,['Documentary'],2004,6.3,['nm0000095'],[-0.2425473127572758],-0.2425473127572758,0.0
tt0795493,Cassandra's Dream,"['Crime', 'Drama', 'Romance']",2007,6.6,['nm0000095'],[-0.0339773021462567],-0.0339773021462567,0.0
tt0807708,Candid Camera: 5 Decades of Smiles,['Family'],2005,6.1,['nm0000095'],[-0.4102821130870723],-0.4102821130870723,0.0
tt0808194,Cavett Remembers the Comic Legends,"['Documentary', 'Short']",2006,6.4,['nm0000095'],[-0.1825866847499742],-0.1825866847499742,0.0
tt0812410,¿De qué te ríes?,['\\\\N'],2006,5.0,['nm0000095'],[-1.2897913250172774],-1.2897913250172774,0.0
tt0840297,To My Great Chagrin: The Unbelievable Story of Brother Theodore,"['Comedy', 'Documentary']",2007,7.2,['nm0000095'],[0.4405389722540163],0.4405389722540163,0.0
tt0857223,Hooray for Love,['Musical'],1960,3.2,['nm0000095'],[-2.2734555405183],-2.2734555405183,0.0
tt0863416,Woody Allen,"['Music', 'Talk-Show']",1971,8.7,['nm0000095'],[1.9710871773241023],1.9710871773241023,0.0
tt0894117,Larry Holmes vs. Gerry Cooney,"['Documentary', 'Sport']",1982,8.0,['nm0000095'],[1.3122950596970226],1.3122950596970226,0.0
tt0910284,Woody Allen,['Documentary'],2001,7.8,['nm0000095'],[0.9724314998325227],0.9724314998325227,0.0
tt0971827,"Joe Namath, Woody Allen, Mickey Rooney, Leslie Uggams, Moms Mabley, Theodore Sorensen, Mayor John V. Lindsay","['Comedy', 'Family', 'Music']",1969,7.2,['nm0000095'],[0.8039219090494997],0.8039219090494997,0.0
tt0992904,The Ballad of Greenwich Village,['Documentary'],2005,5.8,['nm0000095'],[-0.6475402502872085],-0.6475402502872085,0.0
tt0996593,100 Greatest Stand-Ups,"['Comedy', 'Documentary']",2007,6.4,['nm0000095'],[-0.1921493936130137],-0.1921493936130137,0.0
tt1000137,"Gene Kelly in New York, New York","['Comedy', 'Music', 'Musical']",1966,4.6,"['nm0000095', 'nm0000037']","[-1.2236271534292318, -2.2061503002897096]",-1.7148887268594706,0.4912615734302389
tt10701384,Very Ralph,['Documentary'],2019,6.9,['nm0000095'],[0.0885283286974118],0.0885283286974118,0.0
tt11432426,Child and Teens Abuse in Hollywood,"['Biography', 'Documentary']",2019,6.8,['nm0000095'],[0.0094422829640326],0.0094422829640326,0.0
tt1178663,Whatever Works,"['Comedy', 'Romance']",2009,7.1,['nm0000095'],[0.3423275087945595],0.3423275087945595,0.0
tt1179792,"Sophia: Ieri, oggi, domani",['Documentary'],2007,7.2,['nm0000095'],[0.4405389722540163],0.4405389722540163,0.0
tt1204411,The Best on Record,"['Comedy', 'Music']",1965,5.8,['nm0000095'],[-0.2650318957656469],-0.2650318957656469,0.0
tt1205609,Episode dated 19 March 2008,['News'],2008,7.2,['nm0000095'],[0.4309762633909775],0.4309762633909775,0.0
tt12343594,"By the Way, Woody Allen Is Innocent",['Documentary'],2020,7.8,['nm0000095'],[0.7907400314347816],0.7907400314347816,0.0
tt1236409,Catalunya.cat,['Documentary'],2008,3.1,['nm0000095'],[-2.8115516116775523],-2.8115516116775523,0.0
tt1237393,Episode dated 24 May 2008,['News'],2008,6.1,['nm0000095'],[-0.4389702396761894],-0.4389702396761894,0.0
tt1273387,Episode dated 4 August 2008,['News'],2008,6.0,['nm0000095'],[-0.5180562854095679],-0.5180562854095679,0.0
tt1273388,Episode dated 5 August 2008,['News'],2008,4.9,['nm0000095'],[-1.388002788476734],-1.388002788476734,0.0
tt1316618,Tonight Show Starring Johnny Carson 20th Anniversary,['Talk-Show'],1982,7.6,['nm0000095'],[0.9959508767635072],0.9959508767635072,0.0
tt1352881,Woody Allen/Ruth Gordon/Gina Lollobridgida,"['Music', 'Talk-Show']",1969,7.4,['nm0000095'],[0.9620940005162574],0.9620940005162574,0.0
tt13556240,The Theater,"['Comedy', 'Drama', 'Short']",2020,3.7,['nm0000095'],[-2.451787843633748],-2.451787843633748,0.0
tt1356536,The Language Master,['Documentary'],1997,7.4,['nm0000095'],[0.6943381523511648],0.6943381523511648,0.0
tt1378351,Speechless,['Documentary'],2008,5.9,['nm0000095'],[-0.5971423311429463],-0.5971423311429463,0.0
tt1427335,Very Important Pennis: Part 3,['Comedy'],1997,8.8,['nm0000095'],[1.801542792618468],1.801542792618468,0.0
tt14530990,Carson: King of Late Night,"['Documentary', 'History']",2021,8.1,['nm0000095'],[1.018435459771879],1.018435459771879,0.0
tt15036308,Episode #1.2,['Documentary'],2021,6.1,['nm0000095'],[-0.5632854548956966],-0.5632854548956966,0.0
tt15036310,Episode #1.3,['Documentary'],2021,5.8,['nm0000095'],[-0.8005435920958327],-0.8005435920958327,0.0
tt1508270,"España, plató de cine",['Documentary'],2009,5.4,['nm0000095'],[-1.002135268672879],-1.002135268672879,0.0
tt15292952,Behind the Scenes,['Documentary'],2017,8.3,['nm0000095'],[1.2148583866907932],1.2148583866907932,0.0
tt1564417,1992,"['Comedy', 'Documentary', 'History']",2004,6.9,['nm0000095'],[0.2319689616429972],0.2319689616429972,0.0
tt1605783,Midnight in Paris,"['Comedy', 'Fantasy', 'Romance']",2011,7.7,['nm0000095'],[0.7977183654687543],0.7977183654687543,0.0
tt1649264,...But Film is My Mistress,['Documentary'],2010,7.0,['nm0000095'],[0.2536787541981415],0.2536787541981415,0.0
tt1709203,At the Movies,"['Comedy', 'Music']",1959,4.3,['nm0000095'],[-1.3939463285880944],-1.3939463285880944,0.0
tt1748121,"Moi, ma famille rom et Woody Allen",['Documentary'],2010,7.7,['nm0000095'],[0.8072810743317931],0.8072810743317931,0.0
tt1773669,Sdelka,"['Comedy', 'Short']",2009,3.9,['nm0000095'],[-2.188425954673561],-2.188425954673561,0.0
tt1790884,Une aspirine pour deux,['Comedy'],1995,2.8,['nm0000095'],[-2.924494533658182],-2.924494533658182,0.0
tt1799587,The World: Color It Happy,"['Animation', 'Comedy']",1967,2.5,['nm0000095'],[-2.8939968226932247],-2.8939968226932247,0.0
tt1849742,Life Is Bearable at Times...,['Documentary'],2010,6.9,['nm0000095'],[0.174592708464763],0.174592708464763,0.0
tt1859650,To Rome with Love,"['Comedy', 'Music', 'Romance']",2012,6.3,['nm0000095'],[-0.3190489836615875],-0.3190489836615875,0.0
tt1895299,Woody Allen: A Documentary,"['Biography', 'Documentary']",2011,7.7,['nm0000095'],[0.7977183654687543],0.7977183654687543,0.0
tt1910667,Vittorio D.,['Documentary'],2009,7.5,['nm0000095'],[0.6586716917280749],0.6586716917280749,0.0
tt1966644,Woody Before Allen,"['Biography', 'Comedy', 'Documentary']",2011,7.3,['nm0000095'],[0.4813741825352389],0.4813741825352389,0.0
tt2055269,NBA on NBC,['Sport'],1990,6.6,['nm0000095'],[0.128588748525407],0.128588748525407,0.0
tt2139039,Woody Allen,['Talk-Show'],2000,6.3,['nm0000095'],[-0.2042964773051192],-0.2042964773051192,0.0
tt2149675,The Art of Stand-Up: Part One - To Be or Not to Be...,"['Biography', 'History']",2011,7.6,['nm0000095'],[0.7186323197353751],0.7186323197353751,0.0
tt2166610,First Annual All-Star Celebrity Softball Game,"['Comedy', 'Sport']",1967,8.8,['nm0000095'],[2.0884240585096387],2.0884240585096387,0.0
tt2200957,1st AACTA Awards,['News'],2012,7.8,['nm0000095'],[0.867241702339094],0.867241702339094,0.0
tt2205473,Excavating the 2000 Year Old Man,"['Documentary', 'Short']",2012,7.4,['nm0000095'],[0.5508975194055793],0.5508975194055793,0.0
tt2243299,Final Cut: Ladies and Gentlemen,"['Comedy', 'Drama', 'Romance']",2012,8.0,['nm0000095'],[1.0254137938058516],1.0254137938058516,0.0
tt2258345,Fading Gigolo,"['Comedy', 'Romance']",2013,6.2,['nm0000095'],[-0.4076977382580056],-0.4076977382580056,0.0
tt2334873,Blue Jasmine,"['Comedy', 'Drama']",2013,7.3,['nm0000095'],[0.4622487648091606],0.4622487648091606,0.0
tt2372393,Cannes Film Festival 2011,['News'],2011,6.7,['nm0000095'],[0.0068579081349665],0.0068579081349665,0.0
tt2526462,Erroll Garner: No One Can Hear You Read,['Documentary'],2012,7.9,['nm0000095'],[0.9463277480724732],0.9463277480724732,0.0
tt2634574,Con Amore: A Passion for Rome (the Making of to Rome with Love),"['Documentary', 'Short']",2013,7.0,['nm0000095'],[0.2249906276090244],0.2249906276090244,0.0
tt2636522,The Unbelievers,['Documentary'],2013,6.9,['nm0000095'],[0.1459045818756459],0.1459045818756459,0.0
tt2871222,Ain't Misbehavin,"['Biography', 'Documentary']",2013,6.7,['nm0000095'],[-0.0122675095911117],-0.0122675095911117,0.0
tt3011874,Marvin Hamlisch: What He Did for Love,"['Biography', 'Documentary', 'Music']",2013,7.4,['nm0000095'],[0.5413348105425398],0.5413348105425398,0.0
tt3103454,Trespassing Bergman,['Documentary'],2013,7.2,['nm0000095'],[0.3831627190757821],0.3831627190757821,0.0
tt3345310,David Blaine: Real or Magic,"['Documentary', 'Mystery']",2013,7.7,['nm0000095'],[0.7785929477426761],0.7785929477426761,0.0
tt3538730,"Barcelona, la rosa de foc",['Documentary'],2014,5.8,['nm0000095'],[-0.7336046300545598],-0.7336046300545598,0.0
tt4151320,Always at The Carlyle,['Documentary'],2018,7.0,['nm0000095'],[0.1771770832938297],0.1771770832938297,0.0
tt4171168,10 Minutes in America,['Documentary'],2014,6.8,['nm0000095'],[0.0572558272792279],0.0572558272792279,0.0
tt4354616,Crisis in Six Scenes,['Comedy'],2016,6.6,['nm0000095'],[-0.120041681913608],-0.120041681913608,0.0
tt4448238,Episode #1.1,['Comedy'],2016,6.8,['nm0000095'],[0.0381304095531496],0.0381304095531496,0.0
tt4513674,Café Society,"['Comedy', 'Drama', 'Romance']",2016,6.6,['nm0000095'],[-0.120041681913608],-0.120041681913608,0.0
tt4686338,Episode #1.6,['Comedy'],2016,7.6,['nm0000095'],[0.6708187754201798],0.6708187754201798,0.0
tt4699516,Episode #1.2,['Comedy'],2016,7.1,['nm0000095'],[0.2753885467532859],0.2753885467532859,0.0
tt4699524,Episode #1.3,['Comedy'],2016,6.9,['nm0000095'],[0.1172164552865288],0.1172164552865288,0.0
tt4699528,Episode #1.4,['Comedy'],2016,7.1,['nm0000095'],[0.2753885467532859],0.2753885467532859,0.0
tt4699530,Episode #1.5,['Comedy'],2016,7.4,['nm0000095'],[0.5126466839534227],0.5126466839534227,0.0
tt5078372,Casablancas: The Man Who Loved Women,['Documentary'],2016,6.2,['nm0000095'],[-0.4363858648471226],-0.4363858648471226,0.0
tt5251166,La rencontre,['Short'],1983,4.9,['nm0000095'],[-1.1489350669007588],-1.1489350669007588,0.0
tt5285062,Gianni Schicchi,"['Comedy', 'Musical']",2015,6.6,['nm0000095'],[-0.1104789730505685],-0.1104789730505685,0.0
tt5305230,CzechMate: In Search of Jirí Menzel,['Documentary'],2018,7.7,['nm0000095'],[0.7307794034274814],0.7307794034274814,0.0
tt5825380,Wonder Wheel,"['Drama', 'Romance']",2017,6.2,['nm0000095'],[-0.4459485737101614],-0.4459485737101614,0.0
tt6057492,Annie Hall Spider Scene,"['Comedy', 'Short']",2015,5.6,['nm0000095'],[-0.9013394303843564],-0.9013394303843564,0.0
tt6643130,Spark Of Madness,"['Comedy', 'Documentary', 'History']",2017,7.8,['nm0000095'],[0.8194281580238987],0.8194281580238987,0.0
tt7139936,A Rainy Day in New York,"['Comedy', 'Romance']",2019,6.5,['nm0000095'],[-0.2278158542361036],-0.2278158542361036,0.0
tt7758458,This Is Bob Hope...,"['Biography', 'Documentary']",2017,7.9,['nm0000095'],[0.8985142037572779],0.8985142037572779,0.0
tt7847324,Ali & Cavett: The Tale of the Tapes,"['Documentary', 'Sport', 'Talk-Show']",2018,7.0,['nm0000095'],[0.1771770832938297],0.1771770832938297,0.0
tt8031152,Halál,['Comedy'],1984,2.6,['nm0000095'],[-2.9774768276315093],-2.9774768276315093,0.0
tt8593904,Rifkin's Festival,"['Comedy', 'Romance']",2020,6.2,['nm0000095'],[-0.4746367002992785],-0.4746367002992785,0.0
tt9691482,Kaye Ballard - The Show Goes On,['Biography'],2019,10.0,['nm0000095'],[2.5401957464321536],2.5401957464321536,0.0
tt0051327,Wanted: Dead or Alive,['Western'],1958,8.1,['nm0000537'],[0.4660871895414351],0.4660871895414351,0.0
tt0051418,The Blob,"['Horror', 'Sci-Fi']",1958,6.4,['nm0000537'],[-1.0453738431910895],-1.0453738431910895,0.0
tt0051987,Never Love a Stranger,"['Crime', 'Drama', 'Romance']",1958,5.5,['nm0000537'],[-1.845559095814192],-1.845559095814192,0.0
tt0052862,The St. Louis Bank Robbery,"['Crime', 'Drama', 'Thriller']",1959,5.9,['nm0000537'],[-1.4717081446978588],-1.4717081446978588,0.0
tt0053108,Never So Few,"['Drama', 'War']",1959,5.9,['nm0000537'],[-1.4717081446978588],-1.4717081446978588,0.0
tt0054047,The Magnificent Seven,"['Action', 'Adventure', 'Western']",1960,7.7,['nm0000537'],[0.1468754216099651],0.1468754216099651,0.0
tt0054989,The Honeymoon Machine,"['Comedy', 'Romance']",1961,6.2,['nm0000537'],[-1.1685536050335836],-1.1685536050335836,0.0
tt0056062,Hell Is for Heroes,"['Drama', 'War']",1962,7.0,['nm0000537'],[-0.4390647638625393],-0.4390647638625393,0.0
tt0056676,The War Lover,"['Adventure', 'Drama', 'War']",1962,6.6,['nm0000537'],[-0.7947026539172516],-0.7947026539172516,0.0
tt0057115,The Great Escape,"['Adventure', 'Drama', 'History']",1963,8.2,['nm0000537'],[0.6460619673632164],0.6460619673632164,0.0
tt0057263,Love with the Proper Stranger,"['Comedy', 'Drama', 'Romance']",1963,7.4,['nm0000537'],[-0.0652138127462064],-0.0652138127462064,0.0
tt0057517,Soldier in the Rain,"['Comedy', 'Drama', 'Romance']",1963,6.8,['nm0000537'],[-0.5986706478282747],-0.5986706478282747,0.0
tt0058930,Baby the Rain Must Fall,['Drama'],1965,6.4,['nm0000537'],[-0.9178824157597448],-0.9178824157597448,0.0
tt0059037,The Cincinnati Kid,['Drama'],1965,7.3,"['nm0000537', 'nm0000064']","[-0.1176971631366434, 0.6874925043671408]",0.2848976706152487,0.4025948337518921
tt0060748,Nevada Smith,['Western'],1966,6.9,['nm0000537'],[-0.4551219921297341],-0.4551219921297341,0.0
tt0060934,The Sand Pebbles,"['Adventure', 'Drama', 'Romance']",1966,7.6,['nm0000537'],[0.167244315466011],0.167244315466011,0.0
tt0062765,Bullitt,"['Action', 'Crime', 'Thriller']",1968,7.4,['nm0000537'],[0.0258514925618971],0.0258514925618971,0.0
tt0063688,The Thomas Crown Affair,"['Crime', 'Drama', 'Romance']",1968,7.0,['nm0000537'],[-0.329786397492815],-0.329786397492815,0.0
tt0064886,The Reivers,"['Comedy', 'Drama']",1969,6.7,['nm0000537'],[-0.578301753972228],-0.578301753972228,0.0
tt0067334,Le Mans,"['Action', 'Adventure', 'Drama']",1971,6.7,['nm0000537'],[-0.5418756318489867],-0.5418756318489867,0.0
tt0067527,On Any Sunday,"['Documentary', 'Sport']",1971,7.8,['nm0000537'],[0.4361285658014707],0.4361285658014707,0.0
tt0068638,The Getaway,"['Action', 'Crime', 'Thriller']",1972,7.4,['nm0000537'],[0.09870373680838],0.09870373680838,0.0
tt0068786,Junior Bonner,"['Drama', 'Western']",1972,6.8,['nm0000537'],[-0.4347530982736882],-0.4347530982736882,0.0
tt0075993,An Enemy of the People,['Drama'],1978,7.1,['nm0000537'],[-0.0587463143629301],-0.0587463143629301,0.0
tt0080031,Tom Horn,"['Biography', 'Crime', 'Drama']",1980,6.8,['nm0000537'],[-0.2890486097807225],-0.2890486097807225,0.0
tt0080907,The Hunter,"['Action', 'Biography', 'Comedy']",1980,6.3,['nm0000537'],[-0.7335959723491123],-0.7335959723491123,0.0
tt0106637,The Curse of the Dragon,"['Action', 'Biography', 'Documentary']",1993,7.0,['nm0000537'],[0.1255401290477029],0.1255401290477029,0.0
tt0321032,'Bullitt': Steve McQueen's Commitment to Reality,"['Documentary', 'Short']",1968,6.5,['nm0000537'],[-0.7743337600612049],-0.7743337600612049,0.0
tt0338462,Steve McQueen,"['Biography', 'Documentary']",1998,6.5,['nm0000537'],[-0.2279419282125833],-0.2279419282125833,0.0
tt0338496,Think Twentieth,"['Documentary', 'Short']",1967,8.9,"['nm0000537', 'nm0000032']","[1.341280519205446, 1.818770333452987]",1.5800254263292164,0.2387449071237705
tt0394920,The Defender: Part 1,['Drama'],1957,8.2,['nm0000537'],[0.5367836009934921],0.5367836009934921,0.0
tt0394921,The Defender: Part 2,['Drama'],1957,7.8,['nm0000537'],[0.1811457109387806],0.1811457109387806,0.0
